Design Name,Backend Phase,Corner1,Power1,Corner2,Power2,Corner3,Power3
VexiiRiscv_755,cts,Fast,6374900.0,Slow,1998800.0,Typical,3874100.0
VexiiRiscv_755,placement,Fast,71576000.0,Slow,48699000.0,Typical,58181000.0
VexiiRiscv_755,chipfinish,Fast,7369600.0,Slow,2224800.0,Typical,4420000.0
VexiiRiscv_755,route,Fast,7367600.0,Slow,2224300.0,Typical,4418800.0
VexiiRiscv_755,floorplan,Fast,72082000.0,Slow,46513000.0,Typical,58303000.0
VexiiRiscv_77,cts,Fast,770390.0,Slow,412610.0,Typical,542270.0
VexiiRiscv_77,placement,Fast,68634000.0,Slow,46665000.0,Typical,56632000.0
VexiiRiscv_77,chipfinish,Fast,772270.0,Slow,419390.0,Typical,550130.0
VexiiRiscv_77,route,Fast,772110.0,Slow,419320.0,Typical,550030.0
VexiiRiscv_77,floorplan,Fast,68621000.0,Slow,45871000.0,Typical,56621000.0
VexiiRiscv_777,cts,Fast,2225300.0,Slow,1019400.0,Typical,1500000.0
VexiiRiscv_777,placement,Fast,69892000.0,Slow,47394000.0,Typical,57342000.0
VexiiRiscv_777,chipfinish,Fast,2376000.0,Slow,1076500.0,Typical,1602800.0
VexiiRiscv_777,route,Fast,2375400.0,Slow,1076300.0,Typical,1602500.0
VexiiRiscv_777,floorplan,Fast,69984000.0,Slow,46245000.0,Typical,57338000.0
VexiiRiscv_919,cts,Fast,976520.0,Slow,481210.0,Typical,659060.0
VexiiRiscv_919,placement,Fast,68764000.0,Slow,46734000.0,Typical,56707000.0
VexiiRiscv_919,chipfinish,Fast,987140.0,Slow,491230.0,Typical,673170.0
VexiiRiscv_919,route,Fast,986960.0,Slow,491160.0,Typical,673060.0
VexiiRiscv_919,floorplan,Fast,68742000.0,Slow,45916000.0,Typical,56691000.0
VexiiRiscv_242,cts,Fast,5373100.0,Slow,2034100.0,Typical,3471500.0
VexiiRiscv_242,placement,Fast,72304000.0,Slow,48982000.0,Typical,58595000.0
VexiiRiscv_242,chipfinish,Fast,6064300.0,Slow,2243400.0,Typical,3901200.0
VexiiRiscv_242,route,Fast,6062500.0,Slow,2243000.0,Typical,3900200.0
VexiiRiscv_242,floorplan,Fast,769020000.0,Slow,112820000.0,Typical,279780000.0
VexiiRiscv_831,cts,Fast,3663000.0,Slow,1431200.0,Typical,2332600.0
VexiiRiscv_831,placement,Fast,70903000.0,Slow,48046000.0,Typical,57883000.0
VexiiRiscv_831,chipfinish,Fast,3982800.0,Slow,1544800.0,Typical,2552900.0
VexiiRiscv_831,route,Fast,3981800.0,Slow,1544600.0,Typical,2552300.0
VexiiRiscv_831,floorplan,Fast,471520000.0,Slow,114560000.0,Typical,211670000.0
VexiiRiscv_70,cts,Fast,9018800.0,Slow,3175700.0,Typical,5663300.0
VexiiRiscv_70,placement,Fast,74335000.0,Slow,50149000.0,Typical,59780000.0
VexiiRiscv_70,chipfinish,Fast,10210000.0,Slow,3474000.0,Typical,6345100.0
VexiiRiscv_70,route,Fast,10207000.0,Slow,3473100.0,Typical,6343200.0
VexiiRiscv_70,floorplan,Fast,74237000.0,Slow,47321000.0,Typical,59645000.0
VexiiRiscv_712,cts,Fast,1375300.0,Slow,607290.0,Typical,935290.0
VexiiRiscv_712,placement,Fast,69116000.0,Slow,47055000.0,Typical,56858000.0
VexiiRiscv_712,chipfinish,Fast,1519000.0,Slow,660020.0,Typical,1029800.0
VexiiRiscv_712,route,Fast,1518500.0,Slow,659850.0,Typical,1029500.0
VexiiRiscv_712,floorplan,Fast,79466000.0,Slow,46736000.0,Typical,60028000.0
VexiiRiscv_795,cts,Fast,6769900.0,Slow,2118100.0,Typical,4156400.0
VexiiRiscv_795,placement,Fast,72035000.0,Slow,49062000.0,Typical,58388000.0
VexiiRiscv_795,chipfinish,Fast,7909400.0,Slow,2384900.0,Typical,4784700.0
VexiiRiscv_795,route,Fast,7907200.0,Slow,2384400.0,Typical,4783500.0
VexiiRiscv_795,floorplan,Fast,72529000.0,Slow,46509000.0,Typical,58492000.0
VexiiRiscv_139,cts,Fast,6006700.0,Slow,1987300.0,Typical,3697500.0
VexiiRiscv_139,placement,Fast,71587000.0,Slow,48704000.0,Typical,58191000.0
VexiiRiscv_139,chipfinish,Fast,6880700.0,Slow,2208600.0,Typical,4200700.0
VexiiRiscv_139,route,Fast,6879400.0,Slow,2208200.0,Typical,4199800.0
VexiiRiscv_139,floorplan,Fast,72180000.0,Slow,46521000.0,Typical,58332000.0
VexiiRiscv_954,cts,Fast,5365400.0,Slow,1708000.0,Typical,3334600.0
VexiiRiscv_954,placement,Fast,3499000.0,Slow,2343400.0,Typical,1874600.0
VexiiRiscv_954,chipfinish,Fast,6300600.0,Slow,1937400.0,Typical,3860500.0
VexiiRiscv_954,route,Fast,6298600.0,Slow,1936900.0,Typical,3859400.0
VexiiRiscv_954,floorplan,Fast,199230000.0,Slow,1678700.0,Typical,49048000.0
VexiiRiscv_380,cts,Fast,861990.0,Slow,474000.0,Typical,616690.0
VexiiRiscv_380,placement,Fast,68704000.0,Slow,46686000.0,Typical,56680000.0
VexiiRiscv_380,chipfinish,Fast,865490.0,Slow,479050.0,Typical,622940.0
VexiiRiscv_380,route,Fast,865340.0,Slow,478990.0,Typical,622850.0
VexiiRiscv_380,floorplan,Fast,68696000.0,Slow,45920000.0,Typical,56672000.0
VexiiRiscv_576,cts,Fast,887280.0,Slow,464450.0,Typical,611510.0
VexiiRiscv_576,placement,Fast,68693000.0,Slow,46677000.0,Typical,56674000.0
VexiiRiscv_576,chipfinish,Fast,885770.0,Slow,468340.0,Typical,615220.0
VexiiRiscv_576,route,Fast,885610.0,Slow,468270.0,Typical,615120.0
VexiiRiscv_576,floorplan,Fast,68690000.0,Slow,45916000.0,Typical,56668000.0
VexiiRiscv_540,cts,Fast,7270500.0,Slow,2504200.0,Typical,4530800.0
VexiiRiscv_540,placement,Fast,72737000.0,Slow,49275000.0,Typical,58870000.0
VexiiRiscv_540,chipfinish,Fast,8240800.0,Slow,2749100.0,Typical,5086400.0
VexiiRiscv_540,route,Fast,8238500.0,Slow,2748600.0,Typical,5085100.0
VexiiRiscv_540,floorplan,Fast,76578000.0,Slow,46866000.0,Typical,59694000.0
VexiiRiscv_403,cts,Fast,4033500.0,Slow,1537800.0,Typical,2531300.0
VexiiRiscv_403,placement,Fast,70966000.0,Slow,48036000.0,Typical,57938000.0
VexiiRiscv_403,chipfinish,Fast,4387200.0,Slow,1646900.0,Typical,2761800.0
VexiiRiscv_403,route,Fast,4386300.0,Slow,1646700.0,Typical,2761300.0
VexiiRiscv_403,floorplan,Fast,71170000.0,Slow,46537000.0,Typical,57944000.0
VexiiRiscv_83,cts,Fast,1100500.0,Slow,522400.0,Typical,718330.0
VexiiRiscv_83,placement,Fast,68865000.0,Slow,46769000.0,Typical,56778000.0
VexiiRiscv_83,chipfinish,Fast,1098600.0,Slow,531140.0,Typical,727880.0
VexiiRiscv_83,route,Fast,1098200.0,Slow,531010.0,Typical,727680.0
VexiiRiscv_83,floorplan,Fast,68805000.0,Slow,45964000.0,Typical,56748000.0
VexiiRiscv_737,cts,Fast,893560.0,Slow,510150.0,Typical,659620.0
VexiiRiscv_737,placement,Fast,68768000.0,Slow,46715000.0,Typical,56722000.0
VexiiRiscv_737,chipfinish,Fast,900960.0,Slow,515180.0,Typical,666450.0
VexiiRiscv_737,route,Fast,900720.0,Slow,515090.0,Typical,666310.0
VexiiRiscv_737,floorplan,Fast,68759000.0,Slow,45951000.0,Typical,56713000.0
VexiiRiscv_376,cts,Fast,2005000.0,Slow,929030.0,Typical,1312300.0
VexiiRiscv_376,placement,Fast,69560000.0,Slow,47165000.0,Typical,57188000.0
VexiiRiscv_376,chipfinish,Fast,2052500.0,Slow,959830.0,Typical,1358500.0
VexiiRiscv_376,route,Fast,2052000.0,Slow,959650.0,Typical,1358200.0
VexiiRiscv_376,floorplan,Fast,69665000.0,Slow,46245000.0,Typical,57215000.0
VexiiRiscv_425,cts,Fast,2821500.0,Slow,1172400.0,Typical,1902800.0
VexiiRiscv_425,placement,Fast,70374000.0,Slow,47919000.0,Typical,57514000.0
VexiiRiscv_425,chipfinish,Fast,3219900.0,Slow,1308000.0,Typical,2157700.0
VexiiRiscv_425,route,Fast,3219200.0,Slow,1307700.0,Typical,2157200.0
VexiiRiscv_425,floorplan,Fast,71810000.0,Slow,46229000.0,Typical,57904000.0
VexiiRiscv_943,cts,Fast,942890.0,Slow,518090.0,Typical,677410.0
VexiiRiscv_943,placement,Fast,68777000.0,Slow,46726000.0,Typical,56722000.0
VexiiRiscv_943,chipfinish,Fast,953210.0,Slow,524920.0,Typical,687590.0
VexiiRiscv_943,route,Fast,953060.0,Slow,524870.0,Typical,687500.0
VexiiRiscv_943,floorplan,Fast,68773000.0,Slow,45949000.0,Typical,56717000.0
VexiiRiscv_73,cts,Fast,1652000.0,Slow,856290.0,Typical,1172900.0
VexiiRiscv_73,placement,Fast,69485000.0,Slow,47120000.0,Typical,57135000.0
VexiiRiscv_73,chipfinish,Fast,1708100.0,Slow,884550.0,Typical,1217000.0
VexiiRiscv_73,route,Fast,1707500.0,Slow,884320.0,Typical,1216700.0
VexiiRiscv_73,floorplan,Fast,70625000.0,Slow,46916000.0,Typical,58043000.0
VexiiRiscv_44,cts,Fast,20424000.0,Slow,6483000.0,Typical,12704000.0
VexiiRiscv_44,placement,Fast,82446000.0,Slow,55519000.0,Typical,63933000.0
VexiiRiscv_44,chipfinish,Fast,23858000.0,Slow,7321900.0,Typical,14667000.0
VexiiRiscv_44,route,Fast,23853000.0,Slow,7320800.0,Typical,14664000.0
VexiiRiscv_44,floorplan,Fast,2558100000.0,Slow,102960000.0,Typical,689890000.0
VexiiRiscv_283,cts,Fast,6427700.0,Slow,2108100.0,Typical,3977700.0
VexiiRiscv_283,placement,Fast,71995000.0,Slow,48948000.0,Typical,58408000.0
VexiiRiscv_283,chipfinish,Fast,7443700.0,Slow,2351800.0,Typical,4544900.0
VexiiRiscv_283,route,Fast,7441200.0,Slow,2351200.0,Typical,4543500.0
VexiiRiscv_283,floorplan,Fast,73346000.0,Slow,46577000.0,Typical,58690000.0
VexiiRiscv_254,cts,Fast,910990.0,Slow,505040.0,Typical,655050.0
VexiiRiscv_254,placement,Fast,68764000.0,Slow,46714000.0,Typical,56719000.0
VexiiRiscv_254,chipfinish,Fast,911770.0,Slow,509680.0,Typical,660220.0
VexiiRiscv_254,route,Fast,911590.0,Slow,509600.0,Typical,660100.0
VexiiRiscv_254,floorplan,Fast,68749000.0,Slow,45946000.0,Typical,56707000.0
VexiiRiscv_598,cts,Fast,1131800.0,Slow,583990.0,Typical,790170.0
VexiiRiscv_598,placement,Fast,68927000.0,Slow,46828000.0,Typical,56805000.0
VexiiRiscv_598,chipfinish,Fast,1161600.0,Slow,600160.0,Typical,814790.0
VexiiRiscv_598,route,Fast,1161400.0,Slow,600070.0,Typical,814640.0
VexiiRiscv_598,floorplan,Fast,68919000.0,Slow,45981000.0,Typical,56795000.0
VexiiRiscv_392,cts,Fast,9158800.0,Slow,3019100.0,Typical,5677000.0
VexiiRiscv_392,placement,Fast,74537000.0,Slow,50412000.0,Typical,59816000.0
VexiiRiscv_392,chipfinish,Fast,10477000.0,Slow,3358200.0,Typical,6457800.0
VexiiRiscv_392,route,Fast,10475000.0,Slow,3357600.0,Typical,6456500.0
VexiiRiscv_392,floorplan,Fast,2912800000.0,Slow,99564000.0,Typical,766170000.0
VexiiRiscv_923,cts,Fast,5308300.0,Slow,1636100.0,Typical,3252200.0
VexiiRiscv_923,placement,Fast,71081000.0,Slow,48482000.0,Typical,57861000.0
VexiiRiscv_923,chipfinish,Fast,6246700.0,Slow,1856700.0,Typical,3769400.0
VexiiRiscv_923,route,Fast,6244900.0,Slow,1856300.0,Typical,3768500.0
VexiiRiscv_923,floorplan,Fast,71724000.0,Slow,46256000.0,Typical,58009000.0
VexiiRiscv_71,cts,Fast,5092200.0,Slow,2024100.0,Typical,3334400.0
VexiiRiscv_71,placement,Fast,72318000.0,Slow,49006000.0,Typical,58613000.0
VexiiRiscv_71,chipfinish,Fast,5662800.0,Slow,2232000.0,Typical,3720700.0
VexiiRiscv_71,route,Fast,5661200.0,Slow,2231500.0,Typical,3719800.0
VexiiRiscv_71,floorplan,Fast,3006800000.0,Slow,169930000.0,Typical,850300000.0
VexiiRiscv_519,cts,Fast,1916500.0,Slow,910400.0,Typical,1270900.0
VexiiRiscv_519,placement,Fast,69598000.0,Slow,47150000.0,Typical,57208000.0
VexiiRiscv_519,chipfinish,Fast,1954400.0,Slow,936730.0,Typical,1309900.0
VexiiRiscv_519,route,Fast,1954000.0,Slow,936600.0,Typical,1309700.0
VexiiRiscv_519,floorplan,Fast,70388000.0,Slow,46209000.0,Typical,57344000.0
VexiiRiscv_813,cts,Fast,2651200.0,Slow,1237700.0,Typical,1771300.0
VexiiRiscv_813,placement,Fast,70302000.0,Slow,47516000.0,Typical,57616000.0
VexiiRiscv_813,chipfinish,Fast,2743700.0,Slow,1283200.0,Typical,1847000.0
VexiiRiscv_813,route,Fast,2743000.0,Slow,1283000.0,Typical,1846600.0
VexiiRiscv_813,floorplan,Fast,72544000.0,Slow,46413000.0,Typical,58061000.0
VexiiRiscv_320,cts,Fast,12626000.0,Slow,5543600.0,Typical,8376200.0
VexiiRiscv_320,placement,Fast,80727000.0,Slow,52445000.0,Typical,63547000.0
VexiiRiscv_320,chipfinish,Fast,13173000.0,Slow,5826900.0,Typical,8860500.0
VexiiRiscv_320,route,Fast,13169000.0,Slow,5826000.0,Typical,8858800.0
VexiiRiscv_320,floorplan,Fast,89796000.0,Slow,51525000.0,Typical,66871000.0
VexiiRiscv_447,cts,Fast,7966200.0,Slow,2832500.0,Typical,4978000.0
VexiiRiscv_447,placement,Fast,141630000.0,Slow,95988000.0,Typical,115630000.0
VexiiRiscv_447,chipfinish,Fast,8871800.0,Slow,3072100.0,Typical,5501500.0
VexiiRiscv_447,route,Fast,8867800.0,Slow,3071400.0,Typical,5499700.0
VexiiRiscv_447,floorplan,Fast,192220000.0,Slow,92481000.0,Typical,126940000.0
VexiiRiscv_494,cts,Fast,1578200.0,Slow,775270.0,Typical,1125200.0
VexiiRiscv_494,placement,Fast,69371000.0,Slow,47183000.0,Typical,57017000.0
VexiiRiscv_494,chipfinish,Fast,1732100.0,Slow,832400.0,Typical,1227500.0
VexiiRiscv_494,route,Fast,1731700.0,Slow,832240.0,Typical,1227300.0
VexiiRiscv_494,floorplan,Fast,69508000.0,Slow,46034000.0,Typical,57051000.0
VexiiRiscv_787,cts,Fast,834250.0,Slow,451150.0,Typical,590890.0
VexiiRiscv_787,placement,Fast,68664000.0,Slow,46664000.0,Typical,56655000.0
VexiiRiscv_787,chipfinish,Fast,834160.0,Slow,454990.0,Typical,595080.0
VexiiRiscv_787,route,Fast,834030.0,Slow,454930.0,Typical,595000.0
VexiiRiscv_787,floorplan,Fast,68656000.0,Slow,45903000.0,Typical,56647000.0
VexiiRiscv_976,cts,Fast,1598600.0,Slow,862130.0,Typical,1140100.0
VexiiRiscv_976,placement,Fast,69377000.0,Slow,47009000.0,Typical,57098000.0
VexiiRiscv_976,chipfinish,Fast,1619100.0,Slow,875350.0,Typical,1158800.0
VexiiRiscv_976,route,Fast,1618700.0,Slow,875230.0,Typical,1158600.0
VexiiRiscv_976,floorplan,Fast,69358000.0,Slow,46217000.0,Typical,57084000.0
VexiiRiscv_694,cts,Fast,2170300.0,Slow,1011800.0,Typical,1463600.0
VexiiRiscv_694,placement,Fast,69722000.0,Slow,47314000.0,Typical,57251000.0
VexiiRiscv_694,chipfinish,Fast,2290200.0,Slow,1064000.0,Typical,1552500.0
VexiiRiscv_694,route,Fast,2289800.0,Slow,1063800.0,Typical,1552300.0
VexiiRiscv_694,floorplan,Fast,69917000.0,Slow,46245000.0,Typical,57307000.0
VexiiRiscv_784,cts,Fast,2544200.0,Slow,1029300.0,Typical,1655200.0
VexiiRiscv_784,placement,Fast,69994000.0,Slow,47624000.0,Typical,57343000.0
VexiiRiscv_784,chipfinish,Fast,2837400.0,Slow,1129600.0,Typical,1844700.0
VexiiRiscv_784,route,Fast,2836900.0,Slow,1129400.0,Typical,1844300.0
VexiiRiscv_784,floorplan,Fast,70630000.0,Slow,46169000.0,Typical,57505000.0
VexiiRiscv_449,cts,Fast,5563800.0,Slow,1768500.0,Typical,3430900.0
VexiiRiscv_449,placement,Fast,71535000.0,Slow,48697000.0,Typical,58127000.0
VexiiRiscv_449,chipfinish,Fast,6474900.0,Slow,1992600.0,Typical,3947000.0
VexiiRiscv_449,route,Fast,6473300.0,Slow,1992200.0,Typical,3946100.0
VexiiRiscv_449,floorplan,Fast,77149000.0,Slow,46342000.0,Typical,59359000.0
VexiiRiscv_600,cts,Fast,1657800.0,Slow,749820.0,Typical,1125900.0
VexiiRiscv_600,placement,Fast,69438000.0,Slow,47181000.0,Typical,57052000.0
VexiiRiscv_600,chipfinish,Fast,1794900.0,Slow,802610.0,Typical,1220400.0
VexiiRiscv_600,route,Fast,1794300.0,Slow,802390.0,Typical,1220000.0
VexiiRiscv_600,floorplan,Fast,69334000.0,Slow,46023000.0,Typical,57002000.0
VexiiRiscv_478,cts,Fast,1187900.0,Slow,618330.0,Typical,825550.0
VexiiRiscv_478,placement,Fast,68969000.0,Slow,46826000.0,Typical,56843000.0
VexiiRiscv_478,chipfinish,Fast,1200800.0,Slow,629240.0,Typical,840870.0
VexiiRiscv_478,route,Fast,1200600.0,Slow,629160.0,Typical,840740.0
VexiiRiscv_478,floorplan,Fast,68966000.0,Slow,46027000.0,Typical,56833000.0
VexiiRiscv_90,cts,Fast,5513200.0,Slow,1703200.0,Typical,3359800.0
VexiiRiscv_90,placement,Fast,71171000.0,Slow,48509000.0,Typical,57923000.0
VexiiRiscv_90,chipfinish,Fast,6436100.0,Slow,1923000.0,Typical,3873400.0
VexiiRiscv_90,route,Fast,6434200.0,Slow,1922500.0,Typical,3872400.0
VexiiRiscv_90,floorplan,Fast,72133000.0,Slow,46302000.0,Typical,58133000.0
VexiiRiscv_871,cts,Fast,1959300.0,Slow,972800.0,Typical,1354100.0
VexiiRiscv_871,placement,Fast,69727000.0,Slow,47242000.0,Typical,57285000.0
VexiiRiscv_871,chipfinish,Fast,2033500.0,Slow,1006300.0,Typical,1410400.0
VexiiRiscv_871,route,Fast,2033000.0,Slow,1006200.0,Typical,1410100.0
VexiiRiscv_871,floorplan,Fast,69716000.0,Slow,46269000.0,Typical,57254000.0
VexiiRiscv_442,cts,Fast,8036600.0,Slow,3002300.0,Typical,5158300.0
VexiiRiscv_442,placement,Fast,74390000.0,Slow,50294000.0,Typical,59750000.0
VexiiRiscv_442,chipfinish,Fast,9066400.0,Slow,3320000.0,Typical,5806400.0
VexiiRiscv_442,route,Fast,9064000.0,Slow,3319300.0,Typical,5805000.0
VexiiRiscv_442,floorplan,Fast,3011600000.0,Slow,169910000.0,Typical,851540000.0
VexiiRiscv_982,cts,Fast,4481400.0,Slow,1893500.0,Typical,2977900.0
VexiiRiscv_982,placement,Fast,71870000.0,Slow,48663000.0,Typical,58404000.0
VexiiRiscv_982,chipfinish,Fast,4953400.0,Slow,2059300.0,Typical,3286600.0
VexiiRiscv_982,route,Fast,4952100.0,Slow,2058900.0,Typical,3285900.0
VexiiRiscv_982,floorplan,Fast,78147000.0,Slow,46646000.0,Typical,59765000.0
VexiiRiscv_707,cts,Fast,2373500.0,Slow,1059300.0,Typical,1555200.0
VexiiRiscv_707,placement,Fast,69870000.0,Slow,47402000.0,Typical,57340000.0
VexiiRiscv_707,chipfinish,Fast,2498700.0,Slow,1116500.0,Typical,1651900.0
VexiiRiscv_707,route,Fast,2498300.0,Slow,1116400.0,Typical,1651600.0
VexiiRiscv_707,floorplan,Fast,70058000.0,Slow,46289000.0,Typical,57388000.0
VexiiRiscv_983,cts,Fast,5218400.0,Slow,1927000.0,Typical,3368200.0
VexiiRiscv_983,placement,Fast,71960000.0,Slow,48844000.0,Typical,58405000.0
VexiiRiscv_983,chipfinish,Fast,5980200.0,Slow,2130700.0,Typical,3815100.0
VexiiRiscv_983,route,Fast,5978400.0,Slow,2130300.0,Typical,3814200.0
VexiiRiscv_983,floorplan,Fast,472960000.0,Slow,114740000.0,Typical,212300000.0
VexiiRiscv_80,cts,Fast,3467600.0,Slow,1364000.0,Typical,2145100.0
VexiiRiscv_80,placement,Fast,2919600.0,Slow,1348000.0,Typical,1790400.0
VexiiRiscv_80,chipfinish,Fast,3511100.0,Slow,1392100.0,Typical,2189400.0
VexiiRiscv_80,route,Fast,3508600.0,Slow,1391600.0,Typical,2188300.0
VexiiRiscv_80,floorplan,Fast,3014200.0,Slow,1085300.0,Typical,1708500.0
VexiiRiscv_296,cts,Fast,1553700.0,Slow,737850.0,Typical,1068100.0
VexiiRiscv_296,placement,Fast,69313000.0,Slow,47136000.0,Typical,56990000.0
VexiiRiscv_296,chipfinish,Fast,1671100.0,Slow,788340.0,Typical,1153100.0
VexiiRiscv_296,route,Fast,1670700.0,Slow,788190.0,Typical,1152900.0
VexiiRiscv_296,floorplan,Fast,69499000.0,Slow,46032000.0,Typical,57040000.0
VexiiRiscv_630,cts,Fast,607330.0,Slow,313830.0,Typical,426700.0
VexiiRiscv_630,placement,Fast,597490.0,Slow,304200.0,Typical,376390.0
VexiiRiscv_630,chipfinish,Fast,625300.0,Slow,322870.0,Typical,440780.0
VexiiRiscv_630,route,Fast,625110.0,Slow,322810.0,Typical,440680.0
VexiiRiscv_630,floorplan,Fast,580160.0,Slow,248920.0,Typical,360070.0
VexiiRiscv_102,cts,Fast,3384900.0,Slow,1416600.0,Typical,2196900.0
VexiiRiscv_102,placement,Fast,70565000.0,Slow,47867000.0,Typical,57710000.0
VexiiRiscv_102,chipfinish,Fast,3666000.0,Slow,1517700.0,Typical,2386200.0
VexiiRiscv_102,route,Fast,3665300.0,Slow,1517500.0,Typical,2385800.0
VexiiRiscv_102,floorplan,Fast,70831000.0,Slow,46451000.0,Typical,57776000.0
VexiiRiscv_551,cts,Fast,2410900.0,Slow,1156400.0,Typical,1659700.0
VexiiRiscv_551,placement,Fast,70100000.0,Slow,47492000.0,Typical,57474000.0
VexiiRiscv_551,chipfinish,Fast,2557100.0,Slow,1214400.0,Typical,1762100.0
VexiiRiscv_551,route,Fast,2556500.0,Slow,1214100.0,Typical,1761700.0
VexiiRiscv_551,floorplan,Fast,70087000.0,Slow,46347000.0,Typical,57447000.0
VexiiRiscv_899,cts,Fast,1398300.0,Slow,709820.0,Typical,968760.0
VexiiRiscv_899,placement,Fast,69205000.0,Slow,46945000.0,Typical,56974000.0
VexiiRiscv_899,chipfinish,Fast,1419800.0,Slow,726660.0,Typical,992490.0
VexiiRiscv_899,route,Fast,1419400.0,Slow,726500.0,Typical,992230.0
VexiiRiscv_899,floorplan,Fast,70555000.0,Slow,46060000.0,Typical,57246000.0
VexiiRiscv_417,cts,Fast,5633600.0,Slow,2096200.0,Typical,3587300.0
VexiiRiscv_417,placement,Fast,72431000.0,Slow,49043000.0,Typical,58683000.0
VexiiRiscv_417,chipfinish,Fast,6271900.0,Slow,2304000.0,Typical,4008500.0
VexiiRiscv_417,route,Fast,6270300.0,Slow,2303500.0,Typical,4007700.0
VexiiRiscv_417,floorplan,Fast,2901200000.0,Slow,99176000.0,Typical,763750000.0
VexiiRiscv_217,cts,Fast,12310000.0,Slow,4568200.0,Typical,7841100.0
VexiiRiscv_217,placement,Fast,77706000.0,Slow,51709000.0,Typical,61697000.0
VexiiRiscv_217,chipfinish,Fast,13654000.0,Slow,4939300.0,Typical,8654800.0
VexiiRiscv_217,route,Fast,13649000.0,Slow,4938000.0,Typical,8652100.0
VexiiRiscv_217,floorplan,Fast,75979000.0,Slow,48086000.0,Typical,60867000.0
VexiiRiscv_35,cts,Fast,453910.0,Slow,238380.0,Typical,320650.0
VexiiRiscv_35,placement,Fast,457280.0,Slow,226410.0,Typical,290380.0
VexiiRiscv_35,chipfinish,Fast,462230.0,Slow,243810.0,Typical,328460.0
VexiiRiscv_35,route,Fast,462050.0,Slow,243720.0,Typical,328340.0
VexiiRiscv_35,floorplan,Fast,1549300.0,Slow,924330.0,Typical,1184200.0
VexiiRiscv_120,cts,Fast,1195700.0,Slow,627810.0,Typical,831840.0
VexiiRiscv_120,placement,Fast,68950000.0,Slow,46794000.0,Typical,56837000.0
VexiiRiscv_120,chipfinish,Fast,1202900.0,Slow,633940.0,Typical,840000.0
VexiiRiscv_120,route,Fast,1202700.0,Slow,633860.0,Typical,839870.0
VexiiRiscv_120,floorplan,Fast,68946000.0,Slow,46041000.0,Typical,56830000.0
VexiiRiscv_674,cts,Fast,1789400.0,Slow,767840.0,Typical,1172500.0
VexiiRiscv_674,placement,Fast,69482000.0,Slow,47204000.0,Typical,57078000.0
VexiiRiscv_674,chipfinish,Fast,1914000.0,Slow,821560.0,Typical,1266900.0
VexiiRiscv_674,route,Fast,1913400.0,Slow,821370.0,Typical,1266500.0
VexiiRiscv_674,floorplan,Fast,69388000.0,Slow,46045000.0,Typical,57035000.0
VexiiRiscv_485,cts,Fast,5557400.0,Slow,1784700.0,Typical,3417600.0
VexiiRiscv_485,placement,Fast,71493000.0,Slow,48693000.0,Typical,58108000.0
VexiiRiscv_485,chipfinish,Fast,6503200.0,Slow,2007100.0,Typical,3943800.0
VexiiRiscv_485,route,Fast,6501700.0,Slow,2006800.0,Typical,3942900.0
VexiiRiscv_485,floorplan,Fast,71983000.0,Slow,46425000.0,Typical,58225000.0
VexiiRiscv_134,cts,Fast,1162200.0,Slow,621560.0,Typical,819320.0
VexiiRiscv_134,placement,Fast,136840000.0,Slow,93110000.0,Typical,113000000.0
VexiiRiscv_134,chipfinish,Fast,1164900.0,Slow,626870.0,Typical,825140.0
VexiiRiscv_134,route,Fast,1164700.0,Slow,626790.0,Typical,825000.0
VexiiRiscv_134,floorplan,Fast,136980000.0,Slow,91603000.0,Typical,113050000.0
VexiiRiscv_909,cts,Fast,1290300.0,Slow,645330.0,Typical,860900.0
VexiiRiscv_909,placement,Fast,68968000.0,Slow,46797000.0,Typical,56850000.0
VexiiRiscv_909,chipfinish,Fast,1295000.0,Slow,650460.0,Typical,867320.0
VexiiRiscv_909,route,Fast,1294700.0,Slow,650370.0,Typical,867170.0
VexiiRiscv_909,floorplan,Fast,68965000.0,Slow,46056000.0,Typical,56844000.0
VexiiRiscv_508,cts,Fast,21900000.0,Slow,7093100.0,Typical,13586000.0
VexiiRiscv_508,placement,Fast,83490000.0,Slow,56008000.0,Typical,64609000.0
VexiiRiscv_508,chipfinish,Fast,25253000.0,Slow,7951700.0,Typical,15547000.0
VexiiRiscv_508,route,Fast,25247000.0,Slow,7950300.0,Typical,15544000.0
VexiiRiscv_508,floorplan,Fast,11193000000.0,Slow,118580000.0,Typical,2710700000.0
VexiiRiscv_229,cts,Fast,10916000.0,Slow,4035300.0,Typical,6970300.0
VexiiRiscv_229,placement,Fast,76922000.0,Slow,51344000.0,Typical,61216000.0
VexiiRiscv_229,chipfinish,Fast,12156000.0,Slow,4386200.0,Typical,7732900.0
VexiiRiscv_229,route,Fast,12152000.0,Slow,4385100.0,Typical,7730800.0
VexiiRiscv_229,floorplan,Fast,75232000.0,Slow,47754000.0,Typical,60406000.0
VexiiRiscv_67,cts,Fast,1279700.0,Slow,693110.0,Typical,906000.0
VexiiRiscv_67,placement,Fast,69056000.0,Slow,46848000.0,Typical,56903000.0
VexiiRiscv_67,chipfinish,Fast,1278600.0,Slow,700400.0,Typical,913470.0
VexiiRiscv_67,route,Fast,1278400.0,Slow,700310.0,Typical,913330.0
VexiiRiscv_67,floorplan,Fast,69046000.0,Slow,46086000.0,Typical,56892000.0
