File Path,Corner1,Power1,Corner2,Power2,Corner3,Power3
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_425_100/VexiiRiscv_425_100_build/rpt/placement.report_power,Fast,7.0374e+07,Slow,4.7919e+07,Typical,5.7514e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_425_100/VexiiRiscv_425_100_build/rpt/chipfinish.report_power,Fast,3.2199e+06,Slow,1.3080e+06,Typical,2.1577e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_425_100/VexiiRiscv_425_100_build/rpt/route.report_power,Fast,3.2192e+06,Slow,1.3077e+06,Typical,2.1572e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_425_100/VexiiRiscv_425_100_build/rpt/floorplan.report_power,Fast,7.1810e+07,Slow,4.6229e+07,Typical,5.7904e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_943_100/VexiiRiscv_943_100_build/rpt/cts.report_power,Fast,9.4289e+05,Slow,5.1809e+05,Typical,6.7741e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_943_100/VexiiRiscv_943_100_build/rpt/placement.report_power,Fast,6.8777e+07,Slow,4.6726e+07,Typical,5.6722e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_943_100/VexiiRiscv_943_100_build/rpt/chipfinish.report_power,Fast,9.5321e+05,Slow,5.2492e+05,Typical,6.8759e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_943_100/VexiiRiscv_943_100_build/rpt/route.report_power,Fast,9.5306e+05,Slow,5.2487e+05,Typical,6.8750e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_943_100/VexiiRiscv_943_100_build/rpt/floorplan.report_power,Fast,6.8773e+07,Slow,4.5949e+07,Typical,5.6717e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_73_100/VexiiRiscv_73_100_build/rpt/cts.report_power,Fast,1.6520e+06,Slow,8.5629e+05,Typical,1.1729e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_73_100/VexiiRiscv_73_100_build/rpt/placement.report_power,Fast,6.9485e+07,Slow,4.7120e+07,Typical,5.7135e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_73_100/VexiiRiscv_73_100_build/rpt/chipfinish.report_power,Fast,1.7081e+06,Slow,8.8455e+05,Typical,1.2170e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_73_100/VexiiRiscv_73_100_build/rpt/route.report_power,Fast,1.7075e+06,Slow,8.8432e+05,Typical,1.2167e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_73_100/VexiiRiscv_73_100_build/rpt/floorplan.report_power,Fast,7.0625e+07,Slow,4.6916e+07,Typical,5.8043e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_44_100/VexiiRiscv_44_100_build/rpt/cts.report_power,Fast,2.0424e+07,Slow,6.4830e+06,Typical,1.2704e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_44_100/VexiiRiscv_44_100_build/rpt/placement.report_power,Fast,8.2446e+07,Slow,5.5519e+07,Typical,6.3933e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_44_100/VexiiRiscv_44_100_build/rpt/chipfinish.report_power,Fast,2.3858e+07,Slow,7.3219e+06,Typical,1.4667e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_44_100/VexiiRiscv_44_100_build/rpt/route.report_power,Fast,2.3853e+07,Slow,7.3208e+06,Typical,1.4664e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_44_100/VexiiRiscv_44_100_build/rpt/floorplan.report_power,Fast,2.5581e+09,Slow,1.0296e+08,Typical,6.8989e+08
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_283_100/VexiiRiscv_283_100_build/rpt/cts.report_power,Fast,6.4277e+06,Slow,2.1081e+06,Typical,3.9777e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_283_100/VexiiRiscv_283_100_build/rpt/placement.report_power,Fast,7.1995e+07,Slow,4.8948e+07,Typical,5.8408e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_283_100/VexiiRiscv_283_100_build/rpt/chipfinish.report_power,Fast,7.4437e+06,Slow,2.3518e+06,Typical,4.5449e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_283_100/VexiiRiscv_283_100_build/rpt/route.report_power,Fast,7.4412e+06,Slow,2.3512e+06,Typical,4.5435e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_283_100/VexiiRiscv_283_100_build/rpt/floorplan.report_power,Fast,7.3346e+07,Slow,4.6577e+07,Typical,5.8690e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_254_100/VexiiRiscv_254_100_build/rpt/cts.report_power,Fast,9.1099e+05,Slow,5.0504e+05,Typical,6.5505e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_254_100/VexiiRiscv_254_100_build/rpt/placement.report_power,Fast,6.8764e+07,Slow,4.6714e+07,Typical,5.6719e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_254_100/VexiiRiscv_254_100_build/rpt/chipfinish.report_power,Fast,9.1177e+05,Slow,5.0968e+05,Typical,6.6022e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_254_100/VexiiRiscv_254_100_build/rpt/route.report_power,Fast,9.1159e+05,Slow,5.0960e+05,Typical,6.6010e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_254_100/VexiiRiscv_254_100_build/rpt/floorplan.report_power,Fast,6.8749e+07,Slow,4.5946e+07,Typical,5.6707e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_598_100/VexiiRiscv_598_100_build/rpt/cts.report_power,Fast,1.1318e+06,Slow,5.8399e+05,Typical,7.9017e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_598_100/VexiiRiscv_598_100_build/rpt/placement.report_power,Fast,6.8927e+07,Slow,4.6828e+07,Typical,5.6805e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_598_100/VexiiRiscv_598_100_build/rpt/chipfinish.report_power,Fast,1.1616e+06,Slow,6.0016e+05,Typical,8.1479e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_598_100/VexiiRiscv_598_100_build/rpt/route.report_power,Fast,1.1614e+06,Slow,6.0007e+05,Typical,8.1464e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_598_100/VexiiRiscv_598_100_build/rpt/floorplan.report_power,Fast,6.8919e+07,Slow,4.5981e+07,Typical,5.6795e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_392_100/VexiiRiscv_392_100_build/rpt/cts.report_power,Fast,9.1588e+06,Slow,3.0191e+06,Typical,5.6770e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_392_100/VexiiRiscv_392_100_build/rpt/placement.report_power,Fast,7.4537e+07,Slow,5.0412e+07,Typical,5.9816e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_392_100/VexiiRiscv_392_100_build/rpt/chipfinish.report_power,Fast,1.0477e+07,Slow,3.3582e+06,Typical,6.4578e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_392_100/VexiiRiscv_392_100_build/rpt/route.report_power,Fast,1.0475e+07,Slow,3.3576e+06,Typical,6.4565e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_392_100/VexiiRiscv_392_100_build/rpt/floorplan.report_power,Fast,2.9128e+09,Slow,9.9564e+07,Typical,7.6617e+08
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_923_100/VexiiRiscv_923_100_build/rpt/cts.report_power,Fast,5.3083e+06,Slow,1.6361e+06,Typical,3.2522e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_923_100/VexiiRiscv_923_100_build/rpt/placement.report_power,Fast,7.1081e+07,Slow,4.8482e+07,Typical,5.7861e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_923_100/VexiiRiscv_923_100_build/rpt/chipfinish.report_power,Fast,6.2467e+06,Slow,1.8567e+06,Typical,3.7694e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_923_100/VexiiRiscv_923_100_build/rpt/route.report_power,Fast,6.2449e+06,Slow,1.8563e+06,Typical,3.7685e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_923_100/VexiiRiscv_923_100_build/rpt/floorplan.report_power,Fast,7.1724e+07,Slow,4.6256e+07,Typical,5.8009e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_71_100/VexiiRiscv_71_100_build/rpt/cts.report_power,Fast,5.0922e+06,Slow,2.0241e+06,Typical,3.3344e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_71_100/VexiiRiscv_71_100_build/rpt/placement.report_power,Fast,7.2318e+07,Slow,4.9006e+07,Typical,5.8613e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_71_100/VexiiRiscv_71_100_build/rpt/chipfinish.report_power,Fast,5.6628e+06,Slow,2.2320e+06,Typical,3.7207e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_71_100/VexiiRiscv_71_100_build/rpt/route.report_power,Fast,5.6612e+06,Slow,2.2315e+06,Typical,3.7198e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_71_100/VexiiRiscv_71_100_build/rpt/floorplan.report_power,Fast,3.0068e+09,Slow,1.6993e+08,Typical,8.5030e+08
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_519_100/VexiiRiscv_519_100_build/rpt/cts.report_power,Fast,1.9165e+06,Slow,9.1040e+05,Typical,1.2709e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_519_100/VexiiRiscv_519_100_build/rpt/placement.report_power,Fast,6.9598e+07,Slow,4.7150e+07,Typical,5.7208e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_519_100/VexiiRiscv_519_100_build/rpt/chipfinish.report_power,Fast,1.9544e+06,Slow,9.3673e+05,Typical,1.3099e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_519_100/VexiiRiscv_519_100_build/rpt/route.report_power,Fast,1.9540e+06,Slow,9.3660e+05,Typical,1.3097e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_519_100/VexiiRiscv_519_100_build/rpt/floorplan.report_power,Fast,7.0388e+07,Slow,4.6209e+07,Typical,5.7344e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_813_100/VexiiRiscv_813_100_build/rpt/cts.report_power,Fast,2.6512e+06,Slow,1.2377e+06,Typical,1.7713e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_813_100/VexiiRiscv_813_100_build/rpt/placement.report_power,Fast,7.0302e+07,Slow,4.7516e+07,Typical,5.7616e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_813_100/VexiiRiscv_813_100_build/rpt/chipfinish.report_power,Fast,2.7437e+06,Slow,1.2832e+06,Typical,1.8470e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_813_100/VexiiRiscv_813_100_build/rpt/route.report_power,Fast,2.7430e+06,Slow,1.2830e+06,Typical,1.8466e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_813_100/VexiiRiscv_813_100_build/rpt/floorplan.report_power,Fast,7.2544e+07,Slow,4.6413e+07,Typical,5.8061e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_320_100/VexiiRiscv_320_100_build/rpt/cts.report_power,Fast,1.2626e+07,Slow,5.5436e+06,Typical,8.3762e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_320_100/VexiiRiscv_320_100_build/rpt/placement.report_power,Fast,8.0727e+07,Slow,5.2445e+07,Typical,6.3547e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_320_100/VexiiRiscv_320_100_build/rpt/chipfinish.report_power,Fast,1.3173e+07,Slow,5.8269e+06,Typical,8.8605e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_320_100/VexiiRiscv_320_100_build/rpt/route.report_power,Fast,1.3169e+07,Slow,5.8260e+06,Typical,8.8588e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_320_100/VexiiRiscv_320_100_build/rpt/floorplan.report_power,Fast,8.9796e+07,Slow,5.1525e+07,Typical,6.6871e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_447_100/VexiiRiscv_447_100_build/rpt/cts.report_power,Fast,7.9662e+06,Slow,2.8325e+06,Typical,4.9780e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_447_100/VexiiRiscv_447_100_build/rpt/placement.report_power,Fast,1.4163e+08,Slow,9.5988e+07,Typical,1.1563e+08
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_447_100/VexiiRiscv_447_100_build/rpt/chipfinish.report_power,Fast,8.8718e+06,Slow,3.0721e+06,Typical,5.5015e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_447_100/VexiiRiscv_447_100_build/rpt/route.report_power,Fast,8.8678e+06,Slow,3.0714e+06,Typical,5.4997e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_447_100/VexiiRiscv_447_100_build/rpt/floorplan.report_power,Fast,1.9222e+08,Slow,9.2481e+07,Typical,1.2694e+08
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_494_100/VexiiRiscv_494_100_build/rpt/cts.report_power,Fast,1.5782e+06,Slow,7.7527e+05,Typical,1.1252e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_494_100/VexiiRiscv_494_100_build/rpt/placement.report_power,Fast,6.9371e+07,Slow,4.7183e+07,Typical,5.7017e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_494_100/VexiiRiscv_494_100_build/rpt/chipfinish.report_power,Fast,1.7321e+06,Slow,8.3240e+05,Typical,1.2275e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_494_100/VexiiRiscv_494_100_build/rpt/route.report_power,Fast,1.7317e+06,Slow,8.3224e+05,Typical,1.2273e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_494_100/VexiiRiscv_494_100_build/rpt/floorplan.report_power,Fast,6.9508e+07,Slow,4.6034e+07,Typical,5.7051e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_787_100/VexiiRiscv_787_100_build/rpt/cts.report_power,Fast,8.3425e+05,Slow,4.5115e+05,Typical,5.9089e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_787_100/VexiiRiscv_787_100_build/rpt/placement.report_power,Fast,6.8664e+07,Slow,4.6664e+07,Typical,5.6655e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_787_100/VexiiRiscv_787_100_build/rpt/chipfinish.report_power,Fast,8.3416e+05,Slow,4.5499e+05,Typical,5.9508e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_787_100/VexiiRiscv_787_100_build/rpt/route.report_power,Fast,8.3403e+05,Slow,4.5493e+05,Typical,5.9500e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_787_100/VexiiRiscv_787_100_build/rpt/floorplan.report_power,Fast,6.8656e+07,Slow,4.5903e+07,Typical,5.6647e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_976_100/VexiiRiscv_976_100_build/rpt/cts.report_power,Fast,1.5986e+06,Slow,8.6213e+05,Typical,1.1401e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_976_100/VexiiRiscv_976_100_build/rpt/placement.report_power,Fast,6.9377e+07,Slow,4.7009e+07,Typical,5.7098e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_976_100/VexiiRiscv_976_100_build/rpt/chipfinish.report_power,Fast,1.6191e+06,Slow,8.7535e+05,Typical,1.1588e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_976_100/VexiiRiscv_976_100_build/rpt/route.report_power,Fast,1.6187e+06,Slow,8.7523e+05,Typical,1.1586e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_976_100/VexiiRiscv_976_100_build/rpt/floorplan.report_power,Fast,6.9358e+07,Slow,4.6217e+07,Typical,5.7084e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_694_100/VexiiRiscv_694_100_build/rpt/cts.report_power,Fast,2.1703e+06,Slow,1.0118e+06,Typical,1.4636e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_694_100/VexiiRiscv_694_100_build/rpt/placement.report_power,Fast,6.9722e+07,Slow,4.7314e+07,Typical,5.7251e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_694_100/VexiiRiscv_694_100_build/rpt/chipfinish.report_power,Fast,2.2902e+06,Slow,1.0640e+06,Typical,1.5525e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_694_100/VexiiRiscv_694_100_build/rpt/route.report_power,Fast,2.2898e+06,Slow,1.0638e+06,Typical,1.5523e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_694_100/VexiiRiscv_694_100_build/rpt/floorplan.report_power,Fast,6.9917e+07,Slow,4.6245e+07,Typical,5.7307e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_784_100/VexiiRiscv_784_100_build/rpt/cts.report_power,Fast,2.5442e+06,Slow,1.0293e+06,Typical,1.6552e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_784_100/VexiiRiscv_784_100_build/rpt/placement.report_power,Fast,6.9994e+07,Slow,4.7624e+07,Typical,5.7343e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_784_100/VexiiRiscv_784_100_build/rpt/chipfinish.report_power,Fast,2.8374e+06,Slow,1.1296e+06,Typical,1.8447e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_784_100/VexiiRiscv_784_100_build/rpt/route.report_power,Fast,2.8369e+06,Slow,1.1294e+06,Typical,1.8443e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_784_100/VexiiRiscv_784_100_build/rpt/floorplan.report_power,Fast,7.0630e+07,Slow,4.6169e+07,Typical,5.7505e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_449_100/VexiiRiscv_449_100_build/rpt/cts.report_power,Fast,5.5638e+06,Slow,1.7685e+06,Typical,3.4309e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_449_100/VexiiRiscv_449_100_build/rpt/placement.report_power,Fast,7.1535e+07,Slow,4.8697e+07,Typical,5.8127e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_449_100/VexiiRiscv_449_100_build/rpt/chipfinish.report_power,Fast,6.4749e+06,Slow,1.9926e+06,Typical,3.9470e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_449_100/VexiiRiscv_449_100_build/rpt/route.report_power,Fast,6.4733e+06,Slow,1.9922e+06,Typical,3.9461e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_449_100/VexiiRiscv_449_100_build/rpt/floorplan.report_power,Fast,7.7149e+07,Slow,4.6342e+07,Typical,5.9359e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_600_100/VexiiRiscv_600_100_build/rpt/cts.report_power,Fast,1.6578e+06,Slow,7.4982e+05,Typical,1.1259e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_600_100/VexiiRiscv_600_100_build/rpt/placement.report_power,Fast,6.9438e+07,Slow,4.7181e+07,Typical,5.7052e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_600_100/VexiiRiscv_600_100_build/rpt/chipfinish.report_power,Fast,1.7949e+06,Slow,8.0261e+05,Typical,1.2204e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_600_100/VexiiRiscv_600_100_build/rpt/route.report_power,Fast,1.7943e+06,Slow,8.0239e+05,Typical,1.2200e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_600_100/VexiiRiscv_600_100_build/rpt/floorplan.report_power,Fast,6.9334e+07,Slow,4.6023e+07,Typical,5.7002e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_478_100/VexiiRiscv_478_100_build/rpt/cts.report_power,Fast,1.1879e+06,Slow,6.1833e+05,Typical,8.2555e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_478_100/VexiiRiscv_478_100_build/rpt/placement.report_power,Fast,6.8969e+07,Slow,4.6826e+07,Typical,5.6843e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_478_100/VexiiRiscv_478_100_build/rpt/chipfinish.report_power,Fast,1.2008e+06,Slow,6.2924e+05,Typical,8.4087e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_478_100/VexiiRiscv_478_100_build/rpt/route.report_power,Fast,1.2006e+06,Slow,6.2916e+05,Typical,8.4074e+05
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_478_100/VexiiRiscv_478_100_build/rpt/floorplan.report_power,Fast,6.8966e+07,Slow,4.6027e+07,Typical,5.6833e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_90_100/VexiiRiscv_90_100_build/rpt/cts.report_power,Fast,5.5132e+06,Slow,1.7032e+06,Typical,3.3598e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_90_100/VexiiRiscv_90_100_build/rpt/placement.report_power,Fast,7.1171e+07,Slow,4.8509e+07,Typical,5.7923e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_90_100/VexiiRiscv_90_100_build/rpt/chipfinish.report_power,Fast,6.4361e+06,Slow,1.9230e+06,Typical,3.8734e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_90_100/VexiiRiscv_90_100_build/rpt/route.report_power,Fast,6.4342e+06,Slow,1.9225e+06,Typical,3.8724e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_90_100/VexiiRiscv_90_100_build/rpt/floorplan.report_power,Fast,7.2133e+07,Slow,4.6302e+07,Typical,5.8133e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_871_100/VexiiRiscv_871_100_build/rpt/cts.report_power,Fast,1.9593e+06,Slow,9.7280e+05,Typical,1.3541e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_871_100/VexiiRiscv_871_100_build/rpt/placement.report_power,Fast,6.9727e+07,Slow,4.7242e+07,Typical,5.7285e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_871_100/VexiiRiscv_871_100_build/rpt/chipfinish.report_power,Fast,2.0335e+06,Slow,1.0063e+06,Typical,1.4104e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_871_100/VexiiRiscv_871_100_build/rpt/route.report_power,Fast,2.0330e+06,Slow,1.0062e+06,Typical,1.4101e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_871_100/VexiiRiscv_871_100_build/rpt/floorplan.report_power,Fast,6.9716e+07,Slow,4.6269e+07,Typical,5.7254e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_442_100/VexiiRiscv_442_100_build/rpt/cts.report_power,Fast,8.0366e+06,Slow,3.0023e+06,Typical,5.1583e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_442_100/VexiiRiscv_442_100_build/rpt/placement.report_power,Fast,7.4390e+07,Slow,5.0294e+07,Typical,5.9750e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_442_100/VexiiRiscv_442_100_build/rpt/chipfinish.report_power,Fast,9.0664e+06,Slow,3.3200e+06,Typical,5.8064e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_442_100/VexiiRiscv_442_100_build/rpt/route.report_power,Fast,9.0640e+06,Slow,3.3193e+06,Typical,5.8050e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_442_100/VexiiRiscv_442_100_build/rpt/floorplan.report_power,Fast,3.0116e+09,Slow,1.6991e+08,Typical,8.5154e+08
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_982_100/VexiiRiscv_982_100_build/rpt/cts.report_power,Fast,4.4814e+06,Slow,1.8935e+06,Typical,2.9779e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_982_100/VexiiRiscv_982_100_build/rpt/placement.report_power,Fast,7.1870e+07,Slow,4.8663e+07,Typical,5.8404e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_982_100/VexiiRiscv_982_100_build/rpt/chipfinish.report_power,Fast,4.9534e+06,Slow,2.0593e+06,Typical,3.2866e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_982_100/VexiiRiscv_982_100_build/rpt/route.report_power,Fast,4.9521e+06,Slow,2.0589e+06,Typical,3.2859e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_982_100/VexiiRiscv_982_100_build/rpt/floorplan.report_power,Fast,7.8147e+07,Slow,4.6646e+07,Typical,5.9765e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_707_100/VexiiRiscv_707_100_build/rpt/cts.report_power,Fast,2.3735e+06,Slow,1.0593e+06,Typical,1.5552e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_707_100/VexiiRiscv_707_100_build/rpt/placement.report_power,Fast,6.9870e+07,Slow,4.7402e+07,Typical,5.7340e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_707_100/VexiiRiscv_707_100_build/rpt/chipfinish.report_power,Fast,2.4987e+06,Slow,1.1165e+06,Typical,1.6519e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_707_100/VexiiRiscv_707_100_build/rpt/route.report_power,Fast,2.4983e+06,Slow,1.1164e+06,Typical,1.6516e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_707_100/VexiiRiscv_707_100_build/rpt/floorplan.report_power,Fast,7.0058e+07,Slow,4.6289e+07,Typical,5.7388e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_983_100/VexiiRiscv_983_100_build/rpt/cts.report_power,Fast,5.2184e+06,Slow,1.9270e+06,Typical,3.3682e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_983_100/VexiiRiscv_983_100_build/rpt/placement.report_power,Fast,7.1960e+07,Slow,4.8844e+07,Typical,5.8405e+07
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_983_100/VexiiRiscv_983_100_build/rpt/chipfinish.report_power,Fast,5.9802e+06,Slow,2.1307e+06,Typical,3.8151e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_983_100/VexiiRiscv_983_100_build/rpt/route.report_power,Fast,5.9784e+06,Slow,2.1303e+06,Typical,3.8142e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_983_100/VexiiRiscv_983_100_build/rpt/floorplan.report_power,Fast,4.7296e+08,Slow,1.1474e+08,Typical,2.1230e+08
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_80_100/VexiiRiscv_80_100_build/rpt/cts.report_power,Fast,3.4676e+06,Slow,1.3640e+06,Typical,2.1451e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_80_100/VexiiRiscv_80_100_build/rpt/placement.report_power,Fast,2.9196e+06,Slow,1.3480e+06,Typical,1.7904e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_80_100/VexiiRiscv_80_100_build/rpt/chipfinish.report_power,Fast,3.5111e+06,Slow,1.3921e+06,Typical,2.1894e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_80_100/VexiiRiscv_80_100_build/rpt/route.report_power,Fast,3.5086e+06,Slow,1.3916e+06,Typical,2.1883e+06
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_80_100/VexiiRiscv_80_100_build/rpt/floorplan.report_power,Fast,3.0142e+06,Slow,1.0853e+06,Typical,1.7085e+06
